,Local.time.in.Agadir...Al.Massira..airport.,T,P0,P,U,DD,Ff,ff10,WW,W.W.,c,VV,Td,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
15752,3/29/15 19:30,16,759.9,766.6,88,Wind blowing from the west-southwest,4,NA,Mist,,Broken clouds (60-90%) 180 m,3,14,0,0,180,0,0,0
15753,3/29/15 20:00,15,760.6,767.3,94,Wind blowing from the west,4,NA,Mist,,Broken clouds (60-90%) 180 m,3,14,0,0,180,0,0,0
15754,3/29/15 20:04,15,760.6,767.3,94,Wind blowing from the west,4,NA,,,Broken clouds (60-90%) 180 m,6,14,0,0,180,0,0,0
15755,3/29/15 20:30,15,760.6,767.3,94,Wind blowing from the west,4,NA,,,Broken clouds (60-90%) 180 m,6,14,0,0,180,0,0,0
15756,3/29/15 21:00,15,760.6,767.3,94,Wind blowing from the west,4,NA,,,Broken clouds (60-90%) 180 m,6,14,0,0,180,0,0,0
15757,3/29/15 22:00,15,761.4,768.1,94,Wind blowing from the north-northeast,1,NA,,,Broken clouds (60-90%) 180 m,6,14,0,0,180,0,0,0
15758,3/29/15 22:30,NA,NA,768.9,NA,,NA,NA,,,Broken clouds (60-90%) 180 m,6,NA,0,0,180,0,0,0
15759,3/30/15 0:00,15,761.4,768.1,88,Wind blowing from the north-east,2,NA,,,Broken clouds (60-90%) 180 m,6,13,0,0,180,0,0,0
15760,3/30/15 0:30,15,761.4,768.1,94,Wind blowing from the north-northeast,3,NA,,,Broken clouds (60-90%) 180 m,6,14,0,0,180,0,0,0
15761,3/30/15 1:00,14,761.4,768.1,94,Wind blowing from the north-east,3,NA,,,Broken clouds (60-90%) 180 m,6,13,0,0,180,0,0,0
15762,3/30/15 1:04,14,761.4,768.1,94,Wind blowing from the north-east,3,NA,Fog,,Broken clouds (60-90%) 180 m,0.8,13,0,0,180,0,0,0
15763,3/30/15 1:30,14,761.4,768.1,94,Wind blowing from the north-east,3,NA,Fog,,Broken clouds (60-90%) 180 m,0.8,13,0,0,180,0,0,0
15764,3/30/15 1:36,14,760.6,767.3,94,Wind blowing from the north-east,3,NA,Mist,,Broken clouds (60-90%) 180 m,3,13,0,0,180,0,0,0
15765,3/30/15 2:00,14,760.6,767.3,94,Wind blowing from the east-northeast,3,NA,Mist,,Broken clouds (60-90%) 180 m,4,13,0,0,180,0,0,0
15766,3/30/15 2:30,14,760.6,767.3,94,Wind blowing from the east-northeast,3,NA,Mist,,Broken clouds (60-90%) 180 m,4,13,0,0,180,0,0,0
15767,3/30/15 3:00,14,760.6,767.3,94,Wind blowing from the east-northeast,3,NA,Mist,,Broken clouds (60-90%) 180 m,4,13,0,0,180,0,0,0
15768,3/30/15 4:00,14,759.9,766.6,94,Wind blowing from the north-east,2,NA,Mist,,Broken clouds (60-90%) 180 m,4,13,0,0,180,0,0,0
15769,3/30/15 5:00,13,759.9,766.6,94,variable wind direction,1,NA,Mist,,Broken clouds (60-90%) 180 m,4,12,0,0,180,0,0,0
15770,3/30/15 5:30,13,760.6,767.3,94,Wind blowing from the north-northeast,2,NA,Mist,,Broken clouds (60-90%) 180 m,4,12,0,0,180,0,0,0
15771,3/30/15 5:51,13,760.6,767.3,94,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 180 m,6,12,0,180,0,0,0,0
15772,3/30/15 6:00,13,760.6,767.3,88,"Calm, no wind",0,NA,,,Scattered clouds (40-50%) 180 m,6,11,0,180,0,0,0,0
15773,3/30/15 6:52,11,760.5,767.3,94,Wind blowing from the west,2,NA,Fog,,Broken clouds (60-90%) 180 m,0.6,10,0,0,180,0,0,0
15774,3/30/15 7:00,11,760.5,767.3,94,Wind blowing from the west-southwest,2,NA,Fog,,Broken clouds (60-90%) 180 m,0.6,10,0,0,180,0,0,0
15775,3/30/15 7:30,12,761.3,768.1,94,Wind blowing from the west-southwest,2,NA,Fog,,Broken clouds (60-90%) 180 m,0.2,11,0,0,180,0,0,0
15776,3/30/15 8:00,13,761.3,768.1,94,variable wind direction,1,NA,Fog,,Broken clouds (60-90%) 180 m,0.2,12,0,0,180,0,0,0
15777,3/30/15 8:30,13,761.3,768.1,94,Wind blowing from the west,2,NA,Fog,,Broken clouds (60-90%) 180 m,0.2,12,0,0,180,0,0,0
15778,3/30/15 8:59,15,761.4,768.1,94,Wind blowing from the west,2,NA,,,Scattered clouds (40-50%) 180 m,6,14,0,180,0,0,0,0
15779,3/30/15 9:00,15,761.4,768.1,94,Wind blowing from the west,2,NA,Mist,,Broken clouds (60-90%) 180 m,3,14,0,0,180,0,0,0
15780,3/30/15 10:00,21,761.5,768.1,69,variable wind direction,1,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
15781,3/30/15 10:30,22,761.5,768.1,61,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15782,3/30/15 11:00,25,761.6,768.1,51,variable wind direction,1,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15783,3/30/15 11:30,25,760.8,767.3,54,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
15784,3/30/15 12:00,25,760.8,767.3,54,Wind blowing from the west,4,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
15785,3/30/15 13:00,22,760.8,767.3,61,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15786,3/30/15 13:30,22,760.8,767.3,61,Wind blowing from the west,6,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15787,3/30/15 14:00,23,760.1,766.6,53,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,13,0,0,0,0,0,0
15788,3/30/15 14:30,23,760.1,766.6,61,Wind blowing from the west,6,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
15789,3/30/15 15:00,23,760.1,766.6,57,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15790,3/30/15 16:00,22,759.3,765.8,61,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15791,3/30/15 17:00,21,759.2,765.8,64,Wind blowing from the south-west,4,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15792,3/30/15 17:30,20,759.2,765.8,69,Wind blowing from the south-west,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15793,3/30/15 18:00,20,760,766.6,69,Wind blowing from the south-west,4,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15794,3/30/15 18:30,18,760,766.6,78,Wind blowing from the south-west,4,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15795,3/30/15 19:00,17,760,766.6,83,Wind blowing from the south-west,4,NA,,,Few clouds (10-30%) 390 m,8,14,390,0,0,0,0,0
15796,3/30/15 19:30,17,760,766.6,83,Wind blowing from the south-west,3,NA,,,Few clouds (10-30%) 390 m,8,14,390,0,0,0,0,0
15797,3/30/15 20:00,15,760.6,767.3,88,Wind blowing from the west,2,NA,,,Few clouds (10-30%) 390 m,8,13,390,0,0,0,0,0
15798,3/30/15 20:30,15,760.6,767.3,94,Wind blowing from the west-northwest,2,NA,,,Few clouds (10-30%) 390 m,8,14,390,0,0,0,0,0
15799,3/30/15 21:00,15,760.6,767.3,94,Wind blowing from the west-northwest,2,NA,,,Few clouds (10-30%) 390 m,8,14,390,0,0,0,0,0
15800,3/30/15 21:30,15,760.6,767.3,94,Wind blowing from the north,1,NA,,,Few clouds (10-30%) 390 m,8,14,390,0,0,0,0,0
15801,3/30/15 22:00,15,760.6,767.3,88,Wind blowing from the east,1,NA,,,Few clouds (10-30%) 390 m,6,13,390,0,0,0,0,0
15802,3/30/15 22:30,14,760.6,767.3,94,Wind blowing from the east-southeast,2,NA,,,Few clouds (10-30%) 390 m,6,13,390,0,0,0,0,0
15803,3/30/15 23:00,14,760.6,767.3,94,Wind blowing from the east,2,NA,,,Few clouds (10-30%) 390 m,6,13,390,0,0,0,0,0
15804,3/30/15 23:30,14,760.6,767.3,94,Wind blowing from the east-northeast,2,NA,,,Few clouds (10-30%) 390 m,6,13,390,0,0,0,0,0
15805,3/31/15 0:00,14,760.6,767.3,94,Wind blowing from the north-east,3,NA,,,Few clouds (10-30%) 390 m,6,13,390,0,0,0,0,0
15806,3/31/15 1:00,14,759.9,766.6,94,Wind blowing from the north-east,3,NA,,,Few clouds (10-30%) 390 m,6,13,390,0,0,0,0,0
15807,3/31/15 1:30,14,759.9,766.6,94,Wind blowing from the east-northeast,3,NA,,,Few clouds (10-30%) 390 m,6,13,390,0,0,0,0,0
15808,3/31/15 2:00,14,759.9,766.6,94,Wind blowing from the east-northeast,3,NA,,,Few clouds (10-30%) 390 m,6,13,390,0,0,0,0,0
15809,3/31/15 2:30,14,759.9,766.6,94,Wind blowing from the east,3,NA,,,Few clouds (10-30%) 390 m,6,13,390,0,0,0,0,0
15810,3/31/15 3:00,13,759.9,766.6,94,Wind blowing from the south-southwest,2,NA,,,Few clouds (10-30%) 390 m,6,12,390,0,0,0,0,0
15811,3/31/15 3:30,13,759.9,766.6,94,Wind blowing from the west-northwest,1,NA,,,Few clouds (10-30%) 390 m,6,12,390,0,0,0,0,0
15812,3/31/15 4:00,12,759.8,766.6,94,variable wind direction,1,NA,,,Few clouds (10-30%) 390 m,6,11,390,0,0,0,0,0
15813,3/31/15 4:49,12,759.8,766.6,100,Wind blowing from the west,3,NA,,,Broken clouds (60-90%) 90 m,0.2,12,0,0,90,0,0,0
15814,3/31/15 5:00,12,759.8,766.6,100,Wind blowing from the west-southwest,3,NA,Fog,,Broken clouds (60-90%) 90 m,0.2,12,0,0,90,0,0,0
15815,3/31/15 5:30,13,759.9,766.6,94,Wind blowing from the west-southwest,2,NA,Fog,,Overcast (100%) 60 m,0.2,12,0,0,0,60,0,0
15816,3/31/15 6:00,13,759.9,766.6,94,Wind blowing from the west-southwest,2,NA,Fog,,Overcast (100%) 60 m,0.2,12,0,0,0,60,0,0
15817,3/31/15 7:00,13,760.6,767.3,100,variable wind direction,1,NA,Fog,,Overcast (100%) 60 m,0.2,13,0,0,0,60,0,0
15818,3/31/15 8:00,14,760.6,767.3,94,variable wind direction,1,NA,Fog,,Overcast (100%) 60 m,0.4,13,0,0,0,60,0,0
15819,3/31/15 8:30,14,760.6,767.3,94,variable wind direction,1,NA,Fog,,Overcast (100%) 60 m,0.6,13,0,0,0,60,0,0
15820,3/31/15 8:31,14,760.6,767.3,100,variable wind direction,1,NA,Mist,,Broken clouds (60-90%) 180 m,1.2,14,0,0,180,0,0,0
15821,3/31/15 8:45,14,761.4,768.1,94,variable wind direction,1,NA,,,Broken clouds (60-90%) 180 m,5,13,0,0,180,0,0,0
15822,3/31/15 9:00,15,761.4,768.1,94,variable wind direction,1,NA,,,Broken clouds (60-90%) 180 m,5,14,0,0,180,0,0,0
15823,3/31/15 9:19,15,761.4,768.1,100,variable wind direction,1,NA,,,Scattered clouds (40-50%) 300 m,8,15,0,300,0,0,0,0
15824,3/31/15 9:30,15,761.4,768.1,100,variable wind direction,1,NA,,,Scattered clouds (40-50%) 300 m,8,15,0,300,0,0,0,0
15825,3/31/15 10:00,17,761.4,768.1,94,Wind blowing from the west-northwest,2,NA,,,Few clouds (10-30%) 390 m,8,16,390,0,0,0,0,0
15826,3/31/15 11:00,22,760.8,767.3,65,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
15827,3/31/15 12:00,23,760.8,767.3,61,Wind blowing from the west,4,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
15828,3/31/15 13:00,23,760.1,766.6,57,Wind blowing from the west,6,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15829,3/31/15 13:30,22,760.1,766.6,61,Wind blowing from the west,6,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15830,3/31/15 14:00,22,760.1,766.6,61,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15831,3/31/15 14:30,21,759.2,765.8,64,Wind blowing from the west-southwest,6,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15832,3/31/15 15:00,21,759.2,765.8,64,Wind blowing from the west-southwest,6,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15833,3/31/15 15:30,20,759.2,765.8,69,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15834,3/31/15 16:00,20,759.2,765.8,69,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15835,3/31/15 16:30,20,759.2,765.8,69,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15836,3/31/15 17:00,20,759.2,765.8,69,Wind blowing from the west-southwest,4,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15837,3/31/15 17:30,20,759.2,765.8,69,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15838,3/31/15 18:00,19,759.2,765.8,73,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15839,3/31/15 18:30,17,759.2,765.8,83,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15840,3/31/15 19:00,15,759.1,765.8,88,Wind blowing from the west,5,NA,,,Few clouds (10-30%) 180 m,10.0 and more,13,180,0,0,0,0,0
15841,3/31/15 19:30,15,759.9,766.6,88,Wind blowing from the west,3,NA,,,Few clouds (10-30%) 180 m,10.0 and more,13,180,0,0,0,0,0
15842,3/31/15 20:00,14,759.9,766.6,94,Wind blowing from the west,2,NA,,,Few clouds (10-30%) 180 m,10.0 and more,13,180,0,0,0,0,0
15843,3/31/15 20:30,14,759.9,766.6,94,Wind blowing from the west,2,NA,,,Few clouds (10-30%) 180 m,10.0 and more,13,180,0,0,0,0,0
15844,3/31/15 21:00,14,759.9,766.6,94,variable wind direction,1,NA,,,,,13,0,0,0,0,0,0
15845,3/31/15 22:00,15,760.6,767.3,88,variable wind direction,1,NA,,,Overcast (100%) 120 m,8,13,0,0,0,120,0,0
15846,3/31/15 22:30,14,760.6,767.3,88,Wind blowing from the east,2,NA,,,Scattered clouds (40-50%) 210 m,8,12,0,210,0,0,0,0
15847,3/31/15 23:00,13,760.6,767.3,94,Wind blowing from the east-northeast,2,NA,,,Scattered clouds (40-50%) 210 m,8,12,0,210,0,0,0,0
15848,3/31/15 23:30,14,759.9,766.6,88,Wind blowing from the north-northeast,1,NA,,,Scattered clouds (40-50%) 210 m,8,12,0,210,0,0,0,0
15849,4/1/15 0:00,13,759.9,766.6,94,Wind blowing from the east-northeast,2,NA,,,Few clouds (10-30%) 210 m,8,12,210,0,0,0,0,0
15850,4/1/15 1:00,13,759.1,765.8,94,Wind blowing from the east-northeast,3,NA,,,Few clouds (10-30%) 210 m,8,12,210,0,0,0,0,0
15851,4/1/15 1:30,13,759.1,765.8,94,Wind blowing from the east-northeast,2,NA,,,Few clouds (10-30%) 210 m,8,12,210,0,0,0,0,0
15852,4/1/15 2:00,13,759.1,765.8,94,Wind blowing from the north-east,2,NA,,,Few clouds (10-30%) 210 m,8,12,210,0,0,0,0,0
15853,4/1/15 2:30,13,758.3,765,94,Wind blowing from the east-northeast,2,NA,,,Few clouds (10-30%) 210 m,8,12,210,0,0,0,0,0
15854,4/1/15 3:00,12,758.2,765,94,Wind blowing from the west-northwest,1,NA,,,Few clouds (10-30%) 210 m,8,11,210,0,0,0,0,0
15855,4/1/15 3:30,12,758.2,765,94,variable wind direction,1,NA,,,Few clouds (10-30%) 210 m,8,11,210,0,0,0,0,0
15856,4/1/15 4:00,12,757.6,764.3,94,Wind blowing from the south-west,2,NA,,,Few clouds (10-30%) 210 m,8,11,210,0,0,0,0,0
15857,4/1/15 4:30,12,757.6,764.3,94,Wind blowing from the west,2,NA,,,Few clouds (10-30%) 210 m,8,11,210,0,0,0,0,0
15858,4/1/15 4:51,12,757.6,764.3,94,variable wind direction,1,NA,Fog,,Overcast (100%) 210 m,0.2,11,0,0,0,210,0,0
15859,4/1/15 4:52,12,757.6,764.3,94,variable wind direction,1,NA,Fog,,Overcast (100%) 150 m,0.2,11,0,0,0,150,0,0
15860,4/1/15 5:00,12,NA,NA,100,Wind blowing from the south,1,NA,Fog,,Overcast (100%) 150 m,0.1,12,0,0,0,150,0,0
15861,4/1/15 6:00,13,758.3,765,94,Wind blowing from the south,2,NA,Fog,,Overcast (100%) 150 m,0.1,12,0,0,0,150,0,0
15862,4/1/15 6:30,13,758.3,765,94,Wind blowing from the south-southwest,2,NA,Fog,,Overcast (100%) 150 m,0.1,12,0,0,0,150,0,0
15863,4/1/15 7:00,13,758.3,765,94,Wind blowing from the south,1,NA,Fog,,Overcast (100%) 150 m,0.1,12,0,0,0,150,0,0
15864,4/1/15 7:30,14,759.1,765.8,94,variable wind direction,1,NA,Fog,,Overcast (100%) 150 m,0.1,13,0,0,0,150,0,0
15865,4/1/15 8:00,14,759.1,765.8,94,Wind blowing from the south-southwest,2,NA,Fog,,Overcast (100%) 150 m,0.2,13,0,0,0,150,0,0
15866,4/1/15 9:00,14,759.9,766.6,94,Wind blowing from the south,2,NA,Mist,,Overcast (100%) 60 m,3.6,13,0,0,0,60,0,0
15867,4/1/15 10:00,15,759.9,766.6,94,variable wind direction,1,NA,,,Overcast (100%) 120 m,7,14,0,0,0,120,0,0
15868,4/1/15 11:00,18,759.2,765.8,83,variable wind direction,1,NA,,,Scattered clouds (40-50%) 180 m,10.0 and more,15,0,180,0,0,0,0
15869,4/1/15 11:30,21,759.2,765.8,64,Wind blowing from the west-northwest,2,NA,,,Scattered clouds (40-50%) 180 m,10.0 and more,14,0,180,0,0,0,0
15870,4/1/15 13:00,26,757.9,764.3,48,Wind blowing from the west,4,NA,,,Few clouds (10-30%) 180 m,10.0 and more,14,180,0,0,0,0,0
15871,4/1/15 13:30,22,757.8,764.3,65,Wind blowing from the west,6,NA,,,Few clouds (10-30%) 180 m,10.0 and more,15,180,0,0,0,0,0
15872,4/1/15 14:00,21,757.8,764.3,64,Wind blowing from the west,7,NA,,,Few clouds (10-30%) 180 m,10.0 and more,14,180,0,0,0,0,0
15873,4/1/15 15:00,22,757,763.5,61,Wind blowing from the west,5,NA,,,Few clouds (10-30%) 180 m,10.0 and more,14,180,0,0,0,0,0
15874,4/1/15 15:30,22,757,763.5,61,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15875,4/1/15 16:00,21,757,763.5,64,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15876,4/1/15 17:00,18,756.9,763.5,78,Wind blowing from the west-southwest,6,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15877,4/1/15 18:00,17,756.9,763.5,77,Wind blowing from the south-west,5,NA,,,No Significant Clouds,10.0 and more,13,0,0,0,0,0,0
15878,4/1/15 19:00,16,756.9,763.5,83,Wind blowing from the west-southwest,4,NA,,,"Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 6000 m",10.0 and more,13,0,180,6000,0,0,0
15879,4/1/15 19:02,15,756.8,763.5,88,Wind blowing from the west,4,NA,,,"Broken clouds (60-90%) 180 m, scattered clouds (40-50%) 6000 m",5,13,0,6000,180,0,0,0
15880,4/1/15 19:30,16,756.9,763.5,83,Wind blowing from the west,4,NA,,,"Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 6000 m",5,13,0,180,6000,0,0,0
15881,4/1/15 20:00,15,757.6,764.3,88,Wind blowing from the south-west,2,NA,,,"Broken clouds (60-90%) 180 m, scattered clouds (40-50%) 6000 m",10.0 and more,13,0,6000,180,0,0,0
15882,4/1/15 21:00,NA,NA,765,NA,Wind blowing from the west-southwest,2,NA,,,"Broken clouds (60-90%) 180 m, scattered clouds (40-50%) 6000 m",8,NA,0,6000,180,0,0,0
15883,4/1/15 21:30,15,758.3,765,88,Wind blowing from the west,3,NA,,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 6000 m",8,13,0,6000,90,0,0,0
15884,4/1/15 22:00,15,758.3,765,88,variable wind direction,1,NA,,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 6000 m",8,13,0,6000,90,0,0,0
15885,4/1/15 22:30,15,NA,NA,88,variable wind direction,1,NA,,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 6000 m",8,13,0,6000,90,0,0,0
15886,4/1/15 23:00,15,758.3,765,88,variable wind direction,1,NA,,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 6000 m",8,13,0,6000,90,0,0,0
15887,4/1/15 23:30,15,758.3,765,88,Wind blowing from the north-east,2,NA,,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 6000 m",8,13,0,6000,90,0,0,0
15888,4/2/15 0:00,15,758.3,765,88,Wind blowing from the north-east,2,NA,,,Broken clouds (60-90%) 90 m,8,13,0,0,90,0,0,0
15889,4/2/15 1:00,14,757.6,764.3,94,Wind blowing from the north-east,2,NA,,,Broken clouds (60-90%) 90 m,8,13,0,0,90,0,0,0
15890,4/2/15 1:30,15,757.6,764.3,88,Wind blowing from the east-northeast,3,NA,,,Broken clouds (60-90%) 90 m,8,13,0,0,90,0,0,0
15891,4/2/15 2:00,14,757.6,764.3,94,Wind blowing from the east,4,NA,,,Broken clouds (60-90%) 90 m,8,13,0,0,90,0,0,0
15892,4/2/15 2:49,14,756.8,763.5,94,Wind blowing from the east-northeast,3,NA,Fog,,Broken clouds (60-90%) 60 m,0.8,13,0,0,60,0,0,0
15893,4/2/15 3:00,14,756.8,763.5,94,Wind blowing from the east-northeast,3,NA,Fog,,Broken clouds (60-90%) 60 m,0.8,13,0,0,60,0,0,0
15894,4/2/15 3:30,14,756.8,763.5,94,Wind blowing from the east-northeast,3,NA,Fog,,Overcast (100%) 60 m,0.2,13,0,0,0,60,0,0
15895,4/2/15 4:00,14,756.1,762.8,94,Wind blowing from the east,3,NA,Fog,,Overcast (100%) 60 m,0.8,13,0,0,0,60,0,0
15896,4/2/15 4:24,13,756.1,762.8,100,Wind blowing from the east,3,NA,,,Scattered clouds (40-50%) 60 m,5,13,0,60,0,0,0,0
15897,4/2/15 4:30,13,756.1,762.8,100,Wind blowing from the east,3,NA,,,Scattered clouds (40-50%) 60 m,5,13,0,60,0,0,0,0
15898,4/2/15 5:00,13,756.1,762.8,94,Wind blowing from the east,3,NA,,,Scattered clouds (40-50%) 90 m,5,12,0,90,0,0,0,0
15899,4/2/15 5:30,13,756.8,763.5,94,Wind blowing from the west,3,NA,,,Scattered clouds (40-50%) 90 m,5,12,0,90,0,0,0,0
15900,4/2/15 5:55,13,756.8,763.5,94,Wind blowing from the north-west,3,NA,Fog,,Overcast (100%) 60 m,0.2,12,0,0,0,60,0,0
15901,4/2/15 6:00,13,756.8,763.5,94,Wind blowing from the west-northwest,3,NA,Fog,,Broken clouds (60-90%) 90 m,0.8,12,0,0,90,0,0,0
15902,4/2/15 7:00,13,756.8,763.5,94,Wind blowing from the east,2,NA,Fog,,Overcast (100%) 60 m,0.1,12,0,0,0,60,0,0
15903,4/2/15 7:01,13,756.8,763.5,94,variable wind direction,1,NA,Fog,,Overcast (100%) 60 m,0.3,12,0,0,0,60,0,0
15904,4/2/15 7:04,13,756.8,763.5,94,variable wind direction,1,NA,Fog,,Overcast (100%) 60 m,0.1,12,0,0,0,60,0,0
15905,4/2/15 7:30,13,757.6,764.3,94,variable wind direction,1,NA,Fog,,Overcast (100%) 60 m,0.1,12,0,0,0,60,0,0
15906,4/2/15 8:00,14,757.6,764.3,94,Wind blowing from the west,2,NA,Fog,,Overcast (100%) 60 m,0.1,13,0,0,0,60,0,0
15907,4/2/15 8:30,14,757.6,764.3,94,Wind blowing from the west,2,NA,Fog,,Overcast (100%) 60 m,0.5,13,0,0,0,60,0,0
15908,4/2/15 8:46,15,757.6,764.3,94,"Calm, no wind",0,NA,Mist,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 480 m",2,14,0,480,90,0,0,0
15909,4/2/15 9:00,14,757.6,764.3,100,Wind blowing from the west,1,NA,Mist,,"Broken clouds (60-90%) 60 m, scattered clouds (40-50%) 480 m",2,14,0,480,60,0,0,0
15910,4/2/15 9:09,14,757.6,764.3,100,Wind blowing from the west,2,NA,,,Scattered clouds (40-50%) 480 m,5,14,0,480,0,0,0,0
15911,4/2/15 10:00,18,757.7,764.3,88,variable wind direction,2,NA,,,Few clouds (10-30%) 480 m,8,16,480,0,0,0,0,0
15912,4/2/15 10:30,20,757.7,764.3,73,Wind blowing from the west,3,NA,,,Few clouds (10-30%) 480 m,8,15,480,0,0,0,0,0
15913,4/2/15 11:00,22,757.8,764.3,65,Wind blowing from the west,2,NA,,,"Few clouds (10-30%) 480 m, scattered clouds (40-50%) 600 m",8,15,480,600,0,0,0,0
15914,4/2/15 12:00,23,757,763.5,57,Wind blowing from the west,3,NA,,,"Few clouds (10-30%) 480 m, scattered clouds (40-50%) 600 m",8,14,480,600,0,0,0,0
15915,4/2/15 13:00,24,757,763.5,54,Wind blowing from the west,4,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15916,4/2/15 14:00,25,756.4,762.8,47,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,13,0,0,0,0,0,0
15917,4/2/15 14:30,25,755.6,762,54,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
15918,4/2/15 15:00,23,755.5,762,57,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
15919,4/2/15 16:00,23,754.7,761.2,50,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,12,0,0,0,0,0,0
15920,4/2/15 17:00,24,754.8,761.2,50,Wind blowing from the south-southwest,4,NA,,,No Significant Clouds,10.0 and more,13,0,0,0,0,0,0
