Time,P0,P,U,DD,Ff,VV,Td,T,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
2015-03-09 09:30:00,758.4,765,37,1,4,11,277.15,292.15,0,0,0,0,0,0
2015-03-09 10:00:00,758.5,765,31,1,3,11,276.15,294.15,0,0,0,0,0,0
2015-03-09 10:30:00,758.5,765,29,1,3,11,277.15,296.15,0,0,0,0,0,0
2015-03-09 11:00:00,758.5,765,25,2,3,11,276.15,297.15,0,0,0,0,0,0
2015-03-09 12:00:00,757.9,764.3,21,12,2,11,275.15,299.15,0,0,0,0,0,0
2015-03-09 12:30:00,757.9,764.3,26,14,3,11,278.15,299.15,0,0,0,0,0,0
2015-03-09 13:00:00,757.9,764.3,23,16,4,11,277.15,300.15,0,0,0,0,0,0
2015-03-09 14:00:00,757.1,763.5,28,14,7,11,278.15,298.15,0,0,0,0,0,0
2015-03-09 15:00:00,757.1,763.5,24,14,7,11,276.15,298.15,0,0,0,0,0,0
2015-03-09 16:00:00,757,763.5,27,14,7,11,277.15,297.15,0,0,0,0,0,0
2015-03-09 16:30:00,757,763.5,27,14,7,11,276.15,296.15,0,0,0,0,0,0
2015-03-09 17:00:00,757,763.5,27,14,7,11,276.15,296.15,0,0,0,0,0,0
2015-03-09 17:30:00,757,763.5,27,16,5,11,276.15,296.15,0,0,0,0,0,0
2015-03-09 18:00:00,757,763.5,31,13,5,11,277.15,295.15,0,0,0,0,0,0
2015-03-09 19:00:00,756.9,763.5,43,12,4,11,279.15,292.15,0,0,0,0,0,0
2015-03-09 20:00:00,757.7,764.3,56,9,4,11,281.15,290.15,0,0,0,0,0,0
2015-03-09 20:30:00,757.7,764.3,52,9,2,11,280.15,290.15,0,0,0,0,0,0
2015-03-09 21:00:00,757.6,764.3,55,9,2,11,280.15,289.15,0,0,0,0,0,0
2015-03-09 22:00:00,758.3,765,63,17,1,11,280.15,287.15,0,0,0,0,0,0
2015-03-09 22:30:00,758.3,765,67,6,2,11,280.15,286.15,0,0,0,0,0,0
2015-03-09 23:00:00,759,765.8,72,1,2,11,280.15,285.15,0,0,0,0,0,0
2015-03-09 23:30:00,759,765.8,72,3,2,11,280.15,285.15,0,0,0,0,0,0
2015-03-10 00:00:00,759,765.8,72,1,3,11,280.15,285.15,0,0,0,0,0,0
2015-03-10 01:00:00,759.1,765.8,63,1,4,11,279.15,286.15,0,0,0,0,0,0
2015-03-10 02:00:00,759.1,765.8,63,1,3,11,279.15,286.15,0,0,0,0,0,0
2015-03-10 03:00:00,758.2,765,67,5,3,11,278.15,284.15,0,0,0,0,0,0
2015-03-10 03:30:00,758.2,765,67,5,4,11,278.15,284.15,0,0,0,0,0,0
2015-03-10 04:00:00,758.2,765,67,1,4,11,278.15,284.15,0,0,0,0,0,0
2015-03-10 04:30:00,758.2,765,58,1,4,11,277.15,285.15,0,0,0,0,0,0
2015-03-10 05:00:00,759,765.8,62,1,3,11,277.15,284.15,0,0,0,0,0,0
2015-03-10 06:00:00,759,765.8,71,1,3,11,277.15,282.15,0,0,0,0,0,0
2015-03-10 07:00:00,759,765.8,67,1,4,11,277.15,283.15,0,0,0,0,0,0
2015-03-10 07:30:00,759,765.8,62,1,4,11,276.15,283.15,0,0,0,0,0,0
2015-03-10 08:00:00,759.9,766.6,51,1,4,11,276.15,286.15,0,0,0,0,0,0
2015-03-10 09:00:00,760,766.6,34,1,5,11,275.15,291.15,0,0,0,0,0,0
2015-03-10 09:30:00,760,766.6,28,1,5,11,274.15,293.15,0,0,0,0,0,0
2015-03-10 10:00:00,760.1,766.6,25,2,5,11,275.15,296.15,0,0,0,0,0,0
2015-03-10 11:00:00,760.1,766.6,16,5,4,11,271.15,299.15,0,0,0,0,0,0
2015-03-10 12:00:00,759.4,765.8,11,2,3,11,268.15,301.15,0,0,0,0,0,0
2015-03-10 12:30:00,759.4,765.8,12,17,2,11,270.15,302.15,0,0,0,0,0,0
2015-03-10 13:00:00,758.6,765,11,17,1,11,269.15,302.15,0,0,0,0,0,0
2015-03-10 14:00:00,758.6,765,12,14,3,11,270.15,302.15,0,0,0,0,0,0
2015-03-10 23:00:00,760.6,767.3,82,14,2,11,285.15,288.15,0,0,0,0,0,0
2015-03-10 23:30:00,760.6,767.3,88,8,1,11,285.15,287.15,0,0,0,0,0,0
2015-03-11 00:00:00,760.6,767.3,88,17,1,11,284.15,286.15,0,0,0,0,0,0
2015-03-11 01:00:00,760.5,767.3,94,1,3,11,284.15,285.15,0,0,0,0,0,0
2015-03-11 02:00:00,760.5,767.3,94,1,2,11,284.15,285.15,0,0,0,0,0,0
2015-03-11 02:30:00,760.5,767.3,88,5,2,11,283.15,285.15,0,0,0,0,0,0
2015-03-11 03:00:00,759.8,766.6,94,2,3,,283.15,284.15,0,0,0,0,0,0
2015-03-11 04:00:00,759.8,766.6,82,1,4,11,282.15,285.15,0,0,0,0,0,0
2015-03-11 04:30:00,759.9,766.6,67,1,4,11,280.15,286.15,0,0,0,0,0,0
2015-03-11 05:00:00,759.9,766.6,63,1,3,11,279.15,286.15,0,0,0,0,0,0
2015-03-11 06:00:00,760.6,767.3,59,1,3,11,278.15,286.15,0,0,0,0,0,0
2015-03-11 06:30:00,760.6,767.3,55,1,3,11,277.15,286.15,0,0,0,0,0,0
2015-03-11 07:00:00,761.3,768.1,72,16,2,11,279.15,284.15,0,0,0,0,0,0
2015-03-11 07:30:00,761.3,768.1,72,17,1,11,279.15,284.15,0,0,0,0,0,0
2015-03-11 08:00:00,761.3,768.1,72,17,1,11,280.15,285.15,0,0,0,0,0,0
2015-03-11 09:00:00,761.4,768.1,63,17,1,11,280.15,287.15,0,0,0,0,0,0
2015-03-11 10:00:00,762.2,768.9,63,9,2,11,282.15,289.15,0,0,0,0,0,0
2015-03-11 11:00:00,762.3,768.9,49,12,3,11,281.15,292.15,0,0,0,0,0,0
2015-03-11 11:30:00,761.5,768.1,46,13,2,11,282.15,294.15,0,0,0,0,0,0
2015-03-11 12:00:00,761.5,768.1,53,13,3,11,284.15,294.15,0,0,0,0,0,0
2015-03-11 12:30:00,761.5,768.1,47,16,4,11,283.15,295.15,0,0,0,0,0,0
2015-03-11 13:00:00,760.8,767.3,53,14,5,11,285.15,295.15,0,0,0,0,0,0
2015-03-11 14:00:00,760,766.6,53,16,4,11,284.15,294.15,0,0,0,0,0,0
2015-03-11 15:00:00,760,766.6,60,14,6,11,285.15,293.15,0,0,0,0,0,0
2015-03-11 16:00:00,760,766.6,60,13,5,11,285.15,293.15,0,0,0,0,0,0
2015-03-11 16:30:00,760,766.6,60,16,6,11,284.15,292.15,0,0,0,0,0,0
2015-03-11 17:00:00,760,766.6,64,13,6,11,285.15,292.15,0,0,0,0,0,0
2015-03-11 18:00:00,760,766.6,64,13,5,11,284.15,291.15,0,0,0,0,0,0
2015-03-11 18:45:00,760.6,767.3,82,14,4,4,285.15,288.15,0,480,0,0,0,0
2015-03-11 19:00:00,760.6,767.3,82,14,5,4,285.15,288.15,0,480,0,0,0,0
2015-03-11 19:48:00,760.6,767.3,88,14,3,6,285.15,287.15,0,480,0,0,0,0
2015-03-11 20:00:00,760.6,767.3,88,14,3,6,285.15,287.15,0,480,0,0,0,0
2015-03-11 21:00:00,761.4,768.1,88,14,2,6,285.15,287.15,0,480,0,0,0,0
2015-03-11 22:00:00,762.2,768.9,88,15,2,7,285.15,287.15,0,480,0,0,0,0
2015-03-11 22:30:00,762.2,768.9,88,-1,,7,285.15,287.15,0,480,0,0,0,0
2015-03-11 23:00:00,762.1,768.9,88,1,2,6,284.15,286.15,0,480,0,0,0,0
2015-03-12 00:00:00,762.2,768.9,82,3,3,6,284.15,287.15,300,0,0,0,0,0
2015-03-12 01:00:00,761.3,768.1,94,2,3,6,284.15,285.15,300,0,0,0,0,0
2015-03-12 02:00:00,760.5,767.3,94,2,2,6,283.15,284.15,0,300,0,0,0,0
2015-03-12 03:00:00,759.8,766.6,94,1,3,6,282.15,283.15,0,300,0,0,0,0
2015-03-12 03:08:00,759.8,766.6,94,1,2,4,282.15,283.15,0,300,0,0,0,0
2015-03-12 04:00:00,759.8,766.6,94,3,2,4,282.15,283.15,0,300,0,0,0,0
2015-03-12 04:30:00,759.8,766.6,94,7,1,4,281.15,282.15,0,300,0,0,0,0
2015-03-12 05:00:00,759.7,766.6,93,-1,,4,280.15,281.15,0,300,0,0,0,0
2015-03-12 06:00:00,759.7,766.6,93,9,3,0.2,279.15,280.15,0,390,90,0,0,0
2015-03-12 07:00:00,760.5,767.3,94,9,2,0.8,281.15,282.15,0,390,90,0,0,0
2015-03-12 08:00:00,760.5,767.3,94,9,2,2,283.15,284.15,0,390,90,0,0,0
2015-03-12 08:30:00,760.5,767.3,94,9,3,2,284.15,285.15,0,390,90,0,0,0
2015-03-12 09:00:00,761.3,768.1,94,9,3,2,285.15,286.15,0,390,90,0,0,0
2015-03-12 09:49:00,761.4,768.1,88,12,2,5,285.15,287.15,0,480,0,0,0,0
2015-03-12 10:00:00,761.4,768.1,88,12,2,5,285.15,287.15,0,480,0,0,0,0
2015-03-12 10:30:00,761.4,768.1,77,9,2,5,285.15,289.15,0,480,0,0,0,0
2015-03-12 11:00:00,760.6,767.3,73,12,2,8,285.15,290.15,0,480,0,0,0,0
2015-03-12 11:30:00,760.7,767.3,64,17,2,8,285.15,292.15,300,0,0,0,0,0
2015-03-12 12:00:00,760,766.6,64,12,2,8,285.15,292.15,0,0,0,0,0,0
2015-03-12 13:00:00,760.1,766.6,53,16,4,8,285.15,295.15,0,0,0,0,0,0
2015-03-12 13:30:00,759.2,765.8,57,14,7,11,285.15,294.15,0,0,0,0,0,0
2015-03-12 14:00:00,759.2,765.8,53,14,6,11,284.15,294.15,0,0,0,0,0,0
2015-03-12 15:00:00,758.4,765,60,16,6,11,285.15,293.15,0,0,0,0,0,0
2015-03-12 15:30:00,758.4,765,60,16,6,11,285.15,293.15,0,0,0,0,0,0
2015-03-12 16:00:00,758.4,765,56,16,5,11,284.15,293.15,0,0,0,0,0,0
2015-03-12 16:30:00,758.4,765,56,16,6,11,284.15,293.15,0,0,0,0,0,0
2015-03-12 17:00:00,758.4,765,64,16,6,11,284.15,291.15,0,0,0,0,0,0
2015-03-12 17:30:00,758.4,765,64,13,5,11,284.15,291.15,0,0,0,0,0,0
2015-03-12 18:00:00,758.3,765,77,12,5,11,285.15,289.15,0,0,0,0,0,0
2015-03-12 19:00:00,758.3,765,82,12,5,8,285.15,288.15,0,300,0,0,0,0
2015-03-12 19:30:00,759.1,765.8,82,9,5,8,285.15,288.15,0,300,0,0,0,0
2015-03-12 20:00:00,759.1,765.8,82,12,4,8,285.15,288.15,0,300,0,0,0,0
2015-03-12 20:30:00,759.9,766.6,82,12,4,8,285.15,288.15,0,300,0,0,0,0
2015-03-12 21:00:00,759.9,766.6,82,9,4,8,285.15,288.15,0,300,0,0,0,0
2015-03-12 21:30:00,759.9,766.6,82,9,4,8,285.15,288.15,0,300,0,0,0,0
2015-03-12 22:00:00,760.6,767.3,82,9,2,8,285.15,288.15,0,300,0,0,0,0
2015-03-12 22:30:00,759.9,766.6,77,11,2,8,284.15,288.15,300,480,0,0,0,0
2015-03-12 23:00:00,759.9,766.6,82,11,2,8,284.15,287.15,300,0,0,0,0,0
2015-03-13 00:00:00,759.9,766.6,82,1,3,8,284.15,287.15,0,480,0,0,0,0
2015-03-13 00:30:00,759.9,766.6,82,3,2,8,284.15,287.15,0,480,0,0,0,0
2015-03-13 02:00:00,759,765.8,88,1,2,8,283.15,285.15,0,480,0,0,0,0
2015-03-13 03:00:00,759,765.8,88,3,2,11,283.15,285.15,0,0,0,0,0,0
2015-03-13 04:00:00,758.2,765,88,2,2,11,281.15,283.15,0,0,0,0,0,0
2015-03-13 05:00:00,758.2,765,94,1,2,11,281.15,282.15,0,0,0,0,0,0
2015-03-13 06:00:00,758.2,765,93,3,2,11,280.15,281.15,0,0,0,0,0,0
2015-03-13 06:30:00,758.9,765.8,93,10,3,11,280.15,281.15,0,0,0,0,0,0
2015-03-13 07:00:00,758.9,765.8,93,3,2,7,280.15,281.15,0,480,0,0,0,0
2015-03-13 08:00:00,759,765.8,94,10,2,7,282.15,283.15,0,480,0,0,0,0
2015-03-13 09:00:00,759.1,765.8,88,10,2,7,284.15,286.15,0,480,0,0,0,0
2015-03-13 09:30:00,759.1,765.8,82,17,1,7,284.15,287.15,0,480,0,0,0,0
2015-03-13 10:00:00,759.1,765.8,72,16,2,8,283.15,288.15,0,480,0,0,0,0
2015-03-13 10:30:00,759.1,765.8,68,14,3,8,283.15,289.15,0,480,0,0,0,0
2015-03-13 11:00:00,759.2,765.8,64,14,3,9,283.15,290.15,0,600,0,0,0,0
2015-03-13 11:30:00,759.2,765.8,60,17,3,9,283.15,291.15,600,0,0,0,0,0
2015-03-13 12:00:00,758.4,765,60,13,2,11,283.15,291.15,600,6000,0,0,0,0
2015-03-13 13:00:00,757.7,764.3,60,14,5,11,284.15,292.15,0,0,0,0,0,0
2015-03-13 14:00:00,756.9,763.5,60,14,6,11,284.15,292.15,0,0,0,0,0,0
2015-03-13 14:30:00,756.9,763.5,60,14,5,11,284.15,292.15,0,0,0,0,0,0
2015-03-13 15:00:00,756.9,763.5,56,16,5,11,284.15,293.15,0,0,0,0,0,0
2015-03-13 15:30:00,756.2,762.8,60,16,5,11,284.15,292.15,0,0,0,0,0,0
2015-03-13 16:00:00,756.2,762.8,60,16,5,11,284.15,292.15,0,0,0,0,0,0
2015-03-13 16:30:00,756.2,762.8,60,13,5,11,283.15,291.15,0,0,0,0,0,0
2015-03-13 17:00:00,756.2,762.8,60,12,5,11,283.15,291.15,0,0,0,0,0,0
2015-03-13 18:00:00,756.2,762.8,64,12,3,11,283.15,290.15,0,0,0,0,0,0
2015-03-13 19:00:00,756.1,762.8,72,13,3,11,283.15,288.15,0,0,0,0,0,0
2015-03-13 20:00:00,756.1,762.8,77,11,2,11,283.15,287.15,0,0,0,0,0,0
2015-03-13 20:30:00,756.1,762.8,72,9,2,11,283.15,288.15,0,0,0,0,0,0
2015-03-13 21:00:00,756.8,763.5,82,11,2,11,283.15,286.15,0,0,0,0,0,0
2015-03-13 22:00:00,756.8,763.5,82,2,2,11,283.15,286.15,0,0,0,0,0,0
2015-03-13 22:30:00,756.8,763.5,82,1,2,11,283.15,286.15,0,0,0,0,0,0
2015-03-13 23:00:00,756.8,763.5,82,1,2,11,283.15,286.15,0,0,0,0,0,0
2015-03-14 00:00:00,756.7,763.5,88,1,2,11,282.15,284.15,0,0,0,0,0,0
2015-03-14 01:00:00,756,762.8,88,2,2,11,281.15,283.15,0,0,0,0,0,0
2015-03-14 01:30:00,756,762.8,88,2,2,11,281.15,283.15,0,0,0,0,0,0
2015-03-14 02:00:00,756,762.8,88,0,0,11,281.15,283.15,0,0,0,0,0,0
2015-03-14 03:00:00,,762.8,,1,3,11,,,0,0,0,0,0,0
2015-03-14 03:30:00,755.2,762,94,1,2,,282.15,283.15,0,0,0,0,0,0
2015-03-14 04:00:00,755.2,762,88,1,3,11,281.15,283.15,0,0,0,0,0,0
2015-03-14 04:30:00,755.2,762,94,5,1,11,281.15,282.15,0,0,0,0,0,0
2015-03-14 05:00:00,754.4,761.2,87,5,2,11,280.15,282.15,0,0,0,0,0,0
2015-03-14 05:30:00,754.4,761.2,88,5,2,11,281.15,283.15,0,0,0,0,0,0
2015-03-14 06:00:00,755.2,762,88,5,2,11,281.15,283.15,0,6000,0,0,0,0
2015-03-14 07:00:00,755.2,762,94,1,2,11,281.15,282.15,0,6000,600,0,0,0
2015-03-14 08:00:00,755.2,762,94,3,2,11,282.15,283.15,0,0,0,0,0,0
2015-03-14 09:00:00,755.3,762,77,1,3,11,283.15,287.15,0,0,0,0,0,0
2015-03-14 10:00:00,755.4,762,68,2,2,11,283.15,289.15,0,0,0,0,0,0
2015-03-14 10:30:00,755.4,762,60,17,1,,283.15,291.15,0,0,0,0,0,0
2015-03-14 11:00:00,755.4,762,60,17,2,11,283.15,291.15,0,780,0,0,0,0
2015-03-14 12:00:00,754.7,761.2,56,17,2,11,284.15,293.15,780,0,0,0,0,0
2015-03-14 12:30:00,754.7,761.2,53,8,2,11,283.15,293.15,780,0,0,0,0,0
2015-03-14 13:00:00,754.7,761.2,46,14,3,11,282.15,294.15,780,0,0,0,0,0
2015-03-14 15:00:00,754,760.5,53,14,6,11,283.15,293.15,0,0,0,0,0,0
2015-03-14 16:00:00,753.2,759.7,53,16,5,11,283.15,293.15,0,0,0,0,0,0
2015-03-14 16:30:00,753.2,759.7,53,16,5,11,283.15,293.15,0,0,0,0,0,0
2015-03-14 17:00:00,753.2,759.7,53,16,4,11,283.15,293.15,0,0,0,0,0,0
2015-03-14 17:30:00,,,53,-1,,11,283.15,293.15,0,0,0,0,0,0
2015-03-14 19:00:00,753.9,760.5,64,13,3,11,283.15,290.15,0,0,0,0,0,0
2015-03-14 19:30:00,753.9,760.5,68,13,2,11,283.15,289.15,0,0,0,0,0,0
2015-03-14 20:00:00,754.6,761.2,77,13,2,11,284.15,288.15,0,0,0,0,0,0
2015-03-14 20:30:00,,,82,13,2,11,284.15,287.15,0,0,0,0,0,0
2015-03-14 21:00:00,754.5,761.2,82,17,1,11,284.15,287.15,0,0,0,0,0,0
2015-03-14 22:00:00,755.3,762,82,11,2,11,283.15,286.15,0,0,0,0,0,0
2015-03-14 22:30:00,,762.8,,17,1,11,,,0,0,0,0,0,0
2015-03-14 23:00:00,755.3,762,88,2,2,11,282.15,284.15,0,0,0,0,0,0
2015-03-15 00:00:00,755.3,762,94,2,2,11,283.15,284.15,0,0,0,0,0,0
2015-03-15 01:00:00,755.3,762,88,1,2,11,282.15,284.15,0,0,0,0,0,0
2015-03-15 02:00:00,754.4,761.2,94,3,2,11,282.15,283.15,0,0,0,0,0,0
2015-03-15 03:00:00,754.4,761.2,88,10,3,11,281.15,283.15,0,0,0,0,0,0
2015-03-15 03:30:00,754.4,761.2,94,3,1,11,281.15,282.15,0,0,0,0,0,0
2015-03-15 04:00:00,754.4,761.2,87,17,1,11,280.15,282.15,0,0,0,0,0,0
2015-03-15 04:30:00,754.4,761.2,93,2,2,11,280.15,281.15,0,0,0,0,0,0
2015-03-15 05:00:00,754.4,761.2,87,2,1,11,280.15,282.15,0,0,0,0,0,0
2015-03-15 05:55:00,754.4,761.2,93,10,1,0.2,280.15,281.15,0,0,0,60,0,0
2015-03-15 06:00:00,754.4,761.2,93,10,1,6,280.15,281.15,0,0,150,0,0,0
2015-03-15 07:00:00,754.4,761.2,94,11,2,0.2,281.15,282.15,0,0,0,60,0,0
2015-03-15 07:49:00,754.4,761.2,94,10,2,1.5,282.15,283.15,0,0,60,0,0,0
2015-03-15 08:00:00,755.3,762,94,10,2,1.5,283.15,284.15,0,0,0,180,0,0
2015-03-15 08:12:00,755.3,762,100,11,1,6,284.15,284.15,0,180,0,0,0,0
2015-03-15 09:00:00,755.3,762,94,17,1,6,285.15,286.15,0,0,240,0,0,0
2015-03-15 09:30:00,755.3,762,88,13,3,6,286.15,288.15,0,0,240,0,0,0
2015-03-15 10:00:00,755.4,762,77,14,3,6,285.15,289.15,0,300,0,0,0,0
2015-03-15 11:00:00,755.4,762,73,14,3,6,285.15,290.15,0,300,0,0,0,0
2015-03-15 12:00:00,755.4,762,60,16,3,6,284.15,292.15,0,600,0,0,0,0
2015-03-15 12:30:00,754.6,761.2,60,16,4,8,284.15,292.15,0,600,0,0,0,0
2015-03-15 13:00:00,754.6,761.2,64,14,5,8,285.15,292.15,0,600,0,0,0,0
2015-03-15 14:00:00,753.9,760.5,68,14,6,8,285.15,291.15,0,600,0,0,0,0
2015-03-15 15:00:00,753.9,760.5,68,14,6,8,285.15,291.15,600,0,0,0,0,0
2015-03-15 16:00:00,753.1,759.7,64,16,6,8,284.15,291.15,600,0,0,0,0,0
2015-03-15 16:30:00,753.1,759.7,64,16,6,8,284.15,291.15,600,0,0,0,0,0
2015-03-15 17:00:00,753.1,759.7,64,12,5,8,284.15,291.15,0,0,0,0,0,0
2015-03-15 17:30:00,753.1,759.7,68,12,5,8,284.15,290.15,0,0,0,0,0,0
2015-03-15 18:00:00,753.1,759.7,68,9,5,8,284.15,290.15,0,0,0,0,0,0
2015-03-15 19:00:00,753.9,760.5,77,9,4,8,284.15,288.15,0,0,0,0,0,0
2015-03-15 19:30:00,753.9,760.5,77,9,5,8,284.15,288.15,0,0,0,0,0,0
2015-03-15 20:00:00,753.9,760.5,77,9,4,8,284.15,288.15,600,0,0,0,0,0
2015-03-15 21:00:00,754.6,761.2,77,9,4,11,284.15,288.15,0,0,0,0,0,0
2015-03-15 21:30:00,754.5,761.2,82,9,3,11,284.15,287.15,0,0,0,0,0,0
2015-03-15 22:00:00,755.3,762,82,9,3,11,284.15,287.15,600,0,0,0,0,0
2015-03-15 23:00:00,755.3,762,82,9,2,11,284.15,287.15,600,0,0,0,0,0
2015-03-15 23:30:00,,,82,-1,,11,283.15,286.15,600,0,0,0,0,0
2015-03-16 00:00:00,755.3,762,82,2,3,11,283.15,286.15,0,600,0,0,0,0
2015-03-16 01:00:00,,,82,-1,,11,284.15,287.15,0,480,0,0,0,0
2015-03-16 01:30:00,755.3,762,82,1,3,11,284.15,287.15,0,480,0,0,0,0
2015-03-16 02:00:00,754.5,761.2,82,1,2,11,283.15,286.15,0,480,0,0,0,0
2015-03-16 02:30:00,754.5,761.2,88,3,2,11,282.15,284.15,480,0,0,0,0,0
2015-03-16 03:00:00,,,82,-1,,11,282.15,285.15,480,0,0,0,0,0
2015-03-16 04:00:00,754.4,761.2,88,3,3,11,281.15,283.15,480,0,0,0,0,0
2015-03-16 04:30:00,754.4,761.2,94,1,2,11,281.15,282.15,480,0,0,0,0,0
2015-03-16 05:00:00,754.4,761.2,94,2,2,11,281.15,282.15,480,0,0,0,0,0
2015-03-16 05:30:00,754.4,761.2,87,1,2,11,280.15,282.15,480,0,0,0,0,0
2015-03-16 06:00:00,754.4,761.2,87,3,2,11,280.15,282.15,480,0,0,0,0,0
2015-03-16 07:00:00,754.4,761.2,94,10,3,11,281.15,282.15,480,0,0,0,0,0
2015-03-16 07:30:00,755.2,762,88,10,1,8,281.15,283.15,480,0,0,0,0,0
2015-03-16 08:00:00,755.3,762,88,10,2,8,283.15,285.15,480,0,0,0,0,0
2015-03-16 09:00:00,755.4,762,72,17,1,11,284.15,289.15,0,0,0,0,0,0
2015-03-16 09:30:00,756.2,762.8,72,17,1,11,284.15,289.15,0,0,0,0,0,0
2015-03-16 10:00:00,756.2,762.8,60,17,1,11,283.15,291.15,600,0,0,0,0,0
2015-03-16 11:00:00,756.2,762.8,60,17,2,11,284.15,292.15,600,0,0,0,0,0
2015-03-16 12:00:00,755.5,762,53,13,2,11,283.15,293.15,600,0,0,0,0,0
2015-03-16 13:00:00,755.5,762,50,16,3,11,283.15,294.15,0,0,0,0,0,0
2015-03-16 13:30:00,754.7,761.2,53,14,5,11,284.15,294.15,0,0,0,0,0,0
2015-03-16 14:00:00,754.7,761.2,53,14,6,11,284.15,294.15,0,0,0,0,0,0
2015-03-16 15:00:00,754.7,761.2,56,16,5,11,284.15,293.15,0,0,0,0,0,0
2015-03-16 16:00:00,754.7,761.2,56,16,6,11,284.15,293.15,0,0,0,0,0,0
2015-03-16 16:30:00,754.6,761.2,52,16,6,11,282.15,292.15,0,0,0,0,0,0
2015-03-16 17:00:00,754.6,761.2,60,13,6,11,283.15,291.15,0,0,0,0,0,0
2015-03-16 18:00:00,754.6,761.2,64,12,6,11,283.15,290.15,0,0,0,0,0,0
2015-03-16 18:30:00,755.4,762,68,12,5,11,283.15,289.15,0,0,0,0,0,0
2015-03-16 19:00:00,755.3,762,77,9,6,11,284.15,288.15,0,0,0,0,0,0
2015-03-16 19:30:00,,,82,9,5,11,284.15,287.15,0,0,0,0,0,0
2015-03-16 20:00:00,756.1,762.8,82,9,4,11,284.15,287.15,0,0,0,0,0,0
2015-03-16 20:30:00,756.8,763.5,82,9,4,11,284.15,287.15,0,0,0,0,0,0
2015-03-16 21:00:00,756.8,763.5,77,9,3,11,283.15,287.15,0,0,0,0,0,0
2015-03-16 22:00:00,757.6,764.3,88,11,2,11,283.15,285.15,0,0,0,0,0,0
2015-03-16 22:30:00,757.6,764.3,88,11,2,11,283.15,285.15,0,0,0,0,0,0
2015-03-16 23:00:00,757.6,764.3,88,10,2,11,283.15,285.15,0,0,0,0,0,0
2015-03-16 23:30:00,757.5,764.3,82,1,2,11,281.15,284.15,0,0,0,0,0,0
2015-03-17 00:00:00,757.5,764.3,88,1,3,11,281.15,283.15,0,0,0,0,0,0
2015-03-17 00:30:00,757.5,764.3,88,1,3,11,282.15,284.15,0,480,0,0,0,0
2015-03-17 01:00:00,757.5,764.3,88,3,3,11,282.15,284.15,0,480,0,0,0,0
2015-03-17 01:30:00,756.7,763.5,88,3,3,11,282.15,284.15,0,480,0,0,0,0
2015-03-17 02:00:00,756.7,763.5,94,3,3,11,282.15,283.15,0,480,0,0,0,0
2015-03-17 03:00:00,756.7,763.5,88,3,2,11,281.15,283.15,0,0,0,0,0,0
2015-03-17 03:30:00,756.7,763.5,94,3,2,11,281.15,282.15,0,0,0,0,0,0
2015-03-17 04:00:00,756.7,763.5,93,17,1,11,280.15,281.15,0,0,0,0,0,0
2015-03-17 04:30:00,756,762.8,87,5,2,11,279.15,281.15,0,0,0,0,0,0
2015-03-17 05:00:00,756,762.8,93,2,2,11,280.15,281.15,0,0,0,0,0,0
2015-03-17 05:30:00,756,762.8,93,1,3,11,280.15,281.15,0,0,0,0,0,0
2015-03-17 06:00:00,756,762.8,93,1,2,11,280.15,281.15,0,0,0,0,0,0
2015-03-17 06:30:00,756,762.8,93,3,2,11,280.15,281.15,0,0,0,0,0,0
2015-03-17 07:00:00,756.7,763.5,93,3,2,11,280.15,281.15,0,0,600,0,0,0
2015-03-17 07:30:00,756.7,763.5,94,11,1,11,281.15,282.15,0,0,600,0,0,0
2015-03-17 08:00:00,756.7,763.5,94,10,2,11,282.15,283.15,0,600,0,0,0,0
2015-03-17 09:00:00,757.6,764.3,77,9,2,11,283.15,287.15,0,600,0,0,0,0
2015-03-17 10:00:00,757.6,764.3,68,13,3,11,282.15,288.15,0,600,0,0,0,0
2015-03-17 10:30:00,757.6,764.3,63,9,2,11,282.15,289.15,0,0,690,0,0,0
2015-03-17 11:00:00,757.7,764.3,59,17,2,11,282.15,290.15,0,0,780,0,0,0
2015-03-17 12:00:00,757.7,764.3,56,14,2,11,282.15,291.15,0,0,780,0,0,0
2015-03-17 12:30:00,756.9,763.5,56,14,4,11,282.15,291.15,0,780,0,0,0,0
2015-03-17 13:00:00,756.9,763.5,49,14,4,11,281.15,292.15,0,0,0,0,0,0
2015-03-17 14:00:00,756.2,762.8,52,14,6,11,282.15,292.15,0,0,0,0,0,0
2015-03-17 15:00:00,755.4,762,49,14,7,11,281.15,292.15,0,0,0,0,0,0
2015-03-17 16:00:00,755.4,762,56,14,10,11,282.15,291.15,600,0,0,0,0,0
2015-03-17 16:30:00,755.4,762,64,14,12,11,283.15,290.15,600,0,0,0,0,0
2015-03-17 17:00:00,755.4,762,64,14,10,11,283.15,290.15,600,0,0,0,0,0
2015-03-17 18:00:00,755.4,762,72,14,9,11,284.15,289.15,600,0,0,0,0,0
2015-03-17 19:00:00,755.3,762,77,14,7,11,284.15,288.15,600,0,0,0,0,0
2015-03-17 19:30:00,755.3,762,68,14,7,11,282.15,288.15,600,0,0,0,0,0
2015-03-17 20:00:00,755.3,762,68,14,6,11,282.15,288.15,600,0,0,0,0,0
2015-03-17 20:30:00,755.3,762,63,14,5,11,281.15,288.15,600,0,0,0,0,0
2015-03-17 21:00:00,756.1,762.8,55,14,6,11,279.15,288.15,600,0,0,0,0,0
